id,name,location,room_info,floor,direction,area,price,avg_price,history,title,labels,timestamp
S3191027406135301,丝庐雅苑(二期公寓住宅),浦东 新场 申江南路7677弄,2室2厅1卫,中层(共21层),南北,88.76㎡,238万,26814元/㎡,2013年建造,买房送车位 电梯高层 只要您来还个价格 一切都有可能,"['南北', '房东直卖', '满五年', '户型方正']",2024-06-07 16:37:15
S3191219006971916,碧云新天地家园(三期),浦东 金桥 长岛路1066弄,3室2厅2卫,中层(共6层),南,135.17㎡,1026万,75905元/㎡,2010年建造,金桥天花板，2010年次新电梯小洋房，送产权车位，价可谈！,"['南', '满五年', '近地铁']",2024-06-07 16:37:07
S3192964094927884,金杨新村五街坊,"浦东 金杨新村 银山路115弄,云山路1395弄,金杨路308弄,金杨路220弄",1室1厅1卫,中层(共6层),南,46.57㎡,210万,45094元/㎡,1996年建造,新上边套全明，30万精致装修，拎包入住，位置极好，看房方便,"['南', '热门小区', '近地铁', '房东急售']",2024-06-07 16:37:30
S3193693560496136,锦绣华都,浦东 御桥 御衡路68弄,2室1厅1卫,中层(共18层),南,90.16㎡,580万,64331元/㎡,2010年建造,小窦推荐   边套南北通俩房 中间楼层 满五V一,"['南', '满五年', '近地铁']",2024-06-07 16:37:39
S3194339276528644,美地芳邻苑,浦东 曹路 顾唐路138弄,3室2厅2卫,高层(共6层),南北,117.27㎡,519万,44257元/㎡,2006年建造,精装修40万全送 飞机户型 一梯两户 看房方便 近顾唐路,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:15
S3196813693082638,圣鑫苑(4058弄),浦东 周浦 川周公路4058弄,2室1厅1卫,高层(共11层),南北,81.47㎡,299.9万,36812元/㎡,2012年建造,双傅雷  笋盘 精装修拎包入住 三轨交汇 电梯高层（非顶楼）,"['南北', '热门小区', '配套成熟', '交易周期可谈']",2024-06-07 16:41:55
S3197085587807245,金海华城华康佳苑,浦东 曹路 银峰路676弄,3室2厅1卫,中层(共18层),南,100.07㎡,360万,35975元/㎡,2017年建造,金海华城华康佳苑 正南朝向 临地铁 楼龄新 中间楼层采光好,"['南', '有电梯', '近地铁']",2024-06-07 16:14:48
S3197646706893833,公元2040,浦东 祝桥  千汇路198弄,3室2厅1卫,中层(共14层),东,85.23㎡,358万,42004元/㎡,2019年建造,东站天花板小区，拎包入住，带zhong央空调和地暖，采光好,"['东', '车位充足']",2024-06-07 16:36:54
S3198231049085954,黄山新城上海未来,"浦东 金杨新村 云山路835弄,云山路839弄",2室2厅2卫,高层(共7层),南北,107.15㎡,839万,78302元/㎡,2005年建造,新出丨单价低，总价低，可改三房，钥匙随时看，业主急售,"['热门小区', '南北通透']",2024-06-07 16:36:58
S3198386863807498,绿地临港家园海洋小区,"浦东 临港新城 古棕路439弄,古棕路438弄",2室2厅1卫,低层(共13层),南,86.86㎡,168万,19342元/㎡,2007年建造,精装好房 朝南 满五 大两房 得房率高 周边配套成熟,"['南', '热门小区', '配套成熟', '房东急售']",2024-06-07 16:41:55
S3200757559500812,三林安居苑,浦东 三林 三林路1662弄1-173号,3室3厅2卫,高层(共6层),南北,96.59㎡,505万,52283元/㎡,1997年建造,聚焦笋盘总监力推!正规复式层高四米附赠南北空中双露台外加阁楼,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:27
S3200772152894475,安康新村,"浦东 周浦 川周公路4005弄,川周公路4003弄",2室1厅1卫,中层(共6层),南北,68㎡,259万,38089元/㎡,1994年建造,业主自砍30万|双傅雷|3地铁|中间楼层|满五V1少税,"['南北', '满五年', '多人关注']",2024-06-07 16:37:19
S3200871292216333,金钻苑(北区421弄),浦东 曹路 海松路421弄1-92号,3室3厅1卫,低层(共11层),南北,127㎡,411万,32363元/㎡,2009年建造,曹路地铁站近距离，南北通透飞机户型，满五   ，有电梯随时看,"['南北', '热门小区']",2024-06-07 16:37:15
S3201067644232705,上南十一村,浦东 上南 德州路150弄1-77号,1室1厅1卫,低层(共6层),南,42㎡,195万,46429元/㎡,1995年建造,超大天井！附赠面积大 地铁口 精装修 惊爆价 出价还可以谈！,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:07
S3201291394048002,明天华城,"浦东 周浦 康沈路2262弄,周星路500弄",2室2厅1卫,高层(共18层),南北,97.35㎡,599万,61531元/㎡,2016年建造,大两房 商圈成熟 满五   带电梯 正规商品房 高楼层视野好,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:16:53
S3203297270684677,东南一村(周浦),浦东 周浦 周市路1321号,2室0厅1卫,共5层,南,42.38㎡,139万,32799元/㎡,1981年建造,  好房 近地铁万达商圈 东南一村 精装两房 采光正气 满五,"['南', '近地铁', '多人关注']",2024-06-07 16:37:23
S3204328966562827,东安四村,徐汇 斜土路 东安四村1-47号,2室1厅1卫,中层(共6层),南,46㎡,370万,80435元/㎡,1985年建造,房东急售！小区  一套双南户型！价格可谈，看房方便，中间楼层,"['南', '满五年', '近地铁']",2024-06-07 15:52:19
S3204713618088963,绿地东上海海富城市花园(二期),浦东 康桥 秀浦路800弄,2室2厅1卫,中层(共14层),南北,91.65㎡,510万,55647元/㎡,2014年建造,特价房源 只有一套 紧邻地铁 交通方便 配套齐全,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:54
S3206702313758723,绿地崴廉公寓,浦东 高行 东靖路2250弄,2室2厅1卫,高层(共16层),南北,98.27㎡,557万,56681元/㎡,2009年建造,价格可谈空间大，位置安静，采光无遮挡，满五税少，接受置换。,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:04
S3207833483093005,万科金色城市,浦东 御桥 御水路150弄,4室2厅2卫,高层(共18层),南,118.74㎡,1360万,114536元/㎡,2010年建造,万科金色城市 环境优美 停车方便 带电梯 出行方便,"['南', '有电梯', '近地铁', '绿化率高']",2024-06-07 16:16:50
S3207876811202571,大华锦绣华城十九街区(公寓住宅),"浦东 北蔡 锦绣路3338弄,锦绣路3336弄",3室2厅2卫,中层(共6层),南北,94.38㎡,688万,72897元/㎡,2006年建造,2年前豪华装修，三房2卫，中间楼层西边套日照足，送地下室,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:54
S3208269819075584,绿地景汇佳苑,浦东 周浦 横桥路69弄,2室2厅1卫,中层(共15层),南北,96.51㎡,515万,53363元/㎡,2012年建造,地铁800米，双澧溪，南北通精装大2房，景观楼层，只有契税,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:23
S3208376240561154,华高二村,浦东 高行 巨峰路997弄,2室1厅1卫,低层(共6层),南北,75.29㎡,348万,46222元/㎡,1997年建造,双天井 满五   交通便捷 南北通透 近地铁 产权清晰,"['南北', '热门小区', '近地铁', '配套成熟']",2024-06-07 16:37:11
S3209915835603976,光华园,徐汇 上海南站 老沪闵路790弄,2室1厅1卫,低层(共6层),南北,59.11㎡,418万,70716元/㎡,1996年建造,光华园，低总价2室1厅，一楼，带院子，适合老人带小孩。,"['热门小区', '近地铁', '南北通透']",2024-06-07 15:34:30
S3211068041798660,上南二村(1-92号),"浦东 世博 上南二村1号,14-92号",2室1厅1卫,高层(共6层),南北,52㎡,365万,70193元/㎡,1986年建造,耀华路地铁口顶楼带阁楼带电梯带大露台！精装修买房找韦小宝,"['南北', '满二年', '近地铁']",2024-06-07 16:37:30
S3212731827264516,金浜新村,浦东 金桥 栖山路1489弄,1室1厅1卫,低层(共6层),南,51.31㎡,310万,60418元/㎡,1995年建造,必看好房丨中间楼层丨边套户型丨安静不吵丨南北通透丨采光刺眼,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:46
S3213666545803266,汇成苑五村,徐汇 上海南站 汇成五村1-100号,2室0厅1卫,高层(共6层),南北,52.2㎡,305万,58430元/㎡,1994年建造,汇成五村，低总价小两房， 没有小孩，看房随时，近地鉄！,"['南北', '满五年', '近地铁']",2024-06-07 15:34:30
S3214095805571082,川杨新苑(三期),浦东 张江 中科路2500弄,2室2厅1卫,低层(共6层),南北,87.27㎡,405万,46408元/㎡,2010年建造,近地铁，川杨新苑， 满五  ，楼梯中层 临地铁  出行方便,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:46
S3214177878500357,和欣家园,浦东 高行 思学路470弄,3室2厅1卫,低层(共18层),南北,100㎡,478万,47800元/㎡,2022年建造,南北通透 100平 满五  住房 和欣家园 3室2厅 看房方,"['南北', '热门小区', '近地铁', '房东急售']",2024-06-07 16:36:58
S3216388207468555,东二小区,"浦东 金桥 博兴路1185弄,博兴路1383弄,东陆路1268弄",2室2厅1卫,中层(共6层),南北,89.35㎡,345万,38613元/㎡,1997年建造,原始三房改大两房  南北通透  精装自住可拎包入住  随时看,"['南北', '满五年', '近地铁']",2024-06-07 16:37:30
S3216787411672066,文兰小区,浦东 塘桥 蓝村路470弄,2室1厅1卫,低层(共6层),南北,46.39㎡,270万,58203元/㎡,1992年建造,（看过来）业主装修20万只为快速处理资产。低楼层,"['南北', '近地铁', '满五', '房东急售']",2024-06-07 16:37:07
S3216841967214604,御沁园(东区公寓住宅),浦东 周浦 周康路869弄,3室2厅2卫,高层(共21层),南,158㎡,958万,60633元/㎡,2013年建造,御沁园东区 三房两厅飞机户型 高层一览众山小 视野开阔采光好,"['南', '热门小区', '近地铁', '随时可看']",2024-06-07 16:36:54
S3217753747840003,罗山四村,"浦东 金杨新村 万德路67弄,德平路76弄,博山东路81弄,万德路45弄,万德路51弄,德平路80弄",2室1厅1卫,中层(共6层),南北,60.37㎡,312万,51682元/㎡,1992年建造,罗山四村 南北通透 精装修 近地铁 商品房 商圈成熟,"['南北通透', '配套成熟', '优势户型']",2024-06-07 16:41:55
S3217998238278669,财富海景花园,浦东 陆家嘴 浦明路258弄,3室2厅2卫,低层(共38层),南北,327.76㎡,4800万,146449元/㎡,2006年建造,财富海景低总价买前排大三房，送双车位，还要啥自行车，全明通透,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:19
S3218213720415239,公元2040,浦东 祝桥  千汇路198弄,3室2厅3卫,共5层,南北,121.42㎡,680万,56004元/㎡,2020年建造,净赚100个 房东急售 送车位 税费各付 看房随时有钥匙,"['南北', '车位充足']",2024-06-07 16:37:19
S3220970880637962,九龙仓兰廷,浦东 周浦 祝家港路399弄,3室2厅1卫,低层(共21层),南,89.52㎡,600万,67025元/㎡,2017年建造,次新小区   中央空调带固定车位   业主诚意出售,"['南', '满五年']",2024-06-07 16:16:54
S3223415115358212,保利·海上瑧悦,宝山 上海大学 丰皓路1288弄,3室2厅2卫,2026年建造,南,99㎡,624万,63031元/㎡,,新房不收中  ，保利海上瑧悦,"['客餐厅相连', '主卧套房', '私密性好', '轨交房']",2024-06-07 16:41:55
S3223445771164673,康乐小区(徐汇),"徐汇 康健 钦州南路381弄,钦州南路451弄,钦州南路531弄1-50号,桂林东街169弄",2室1厅1卫,低层(共6层),南北,55㎡,350万,63637元/㎡,1995年建造,康乐小区531弄，南北两房，位置安静，采光好，满五年诚意出售,"['南北', '满五年', '近地铁']",2024-06-07 15:52:19
S3225004384117772,康强坊,"徐汇 康健 桂林东街51弄,桂林东街99弄",2室1厅1卫,共4层,南北,55.3㎡,345万,62387元/㎡,1995年建造,全新精装，拎包入住，位置很好，低总价，看中再谈，满五税少,"['南北', '满五年', '近地铁']",2024-06-07 15:42:03
S3227737741238274,西樱花园,徐汇 康健 桂平支路35弄,2室1厅1卫,高层(共6层),南北,56.01㎡,299万,53384元/㎡,1993年建造,降了  新政出好房 西樱花园 地铁口的房子 南北两居室 实拍,"['南北', '房东直卖', '近地铁']",2024-06-07 15:33:26
S3227786294582286,长丰坊,徐汇 康健 桂林西街47弄1-94号,2室1厅1卫,低层(共6层),南,55.85㎡,330万,59087元/㎡,1994年建造,必看好房！长丰坊！花园旁！位置安静！采光很好,"['南', '满五年', '近地铁']",2024-06-07 15:42:03
S3227970859031557,玉兰香苑(四期),浦东 张江 张东路2281弄,3室2厅2卫,高层(共14层),南,119.25㎡,638万,53502元/㎡,2008年建造,玉兰香苑(四期) 电梯房 正南朝向 正规商品房 高楼层视野好,"['南', '热门小区', '近地铁', '随时可看']",2024-06-07 16:37:30
S3229373087685646,盛华景苑,徐汇 华泾 龙吴路2888弄1-37号,2室2厅1卫,高层(共28层),南,85.78㎡,580万,67615元/㎡,2012年建造,电梯房 正南朝向 临地铁 满五 高楼层视野无遮挡 交通便利,"['南', '满五年', '多人关注']",2024-06-07 15:34:30
S3231881816285191,怡东花园(公寓住宅),"浦东 塘桥 环龙路259弄,环龙路263弄",3室2厅2卫,中层(共12层),南北,131.51㎡,1188万,90336元/㎡,2003年建造,怡东花园(公寓住宅) 出行方便 中间楼层 电梯房 环境优美,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:12:20
S3231943298194443,大华锦绣华城一街区艾南花苑,"浦东 北蔡 华绣路179弄,华绣路255弄",2室2厅1卫,中层(共6层),南北,75㎡,518万,69067元/㎡,2018年建造,艾南花苑  位置，南北两房，加装电梯,"['南北通透', '配套成熟', '优势户型']",2024-06-07 16:37:04
S3232236960063502,怡东花园(公寓住宅),"浦东 塘桥 环龙路259弄,环龙路263弄",3室2厅2卫,中层(共11层),南北,131.51㎡,1188万,90336元/㎡,2004年建造,交通便利 自带会所 高档社区 洋房三房两卫 诚意出售,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:15
S3232250541267968,华理苑,徐汇 华东理工 梅陇路130号,2室1厅1卫,低层(共6层),南北,59㎡,358万,60678元/㎡,1997年建造,南北通透 产权清晰 临地铁 精装好房 近医院 出行方便,"['南北', '满五年', '近地铁']",2024-06-07 15:52:19
S3232428465627150,东方城市花园(二期),浦东 南码头 东方路1881弄,2室1厅1卫,低层(共30层),南,114.6㎡,960万,83770元/㎡,2005年建造,南码头  东方城市花园二期  2室  1厅,"['南', '新上小区', '配套成熟', '价格优惠']",2024-06-07 16:37:07
S3233270652674053,习勤小区,"徐汇 康健 漕泾一村2-38号,康健路105弄3-17号",2室2厅1卫,中层(共6层),南北,67.89㎡,440万,64811元/㎡,1995年建造,日月光精装修双南两房 有钥匙随时看房 价格可大刀 近康健公园,"['南北', '满五年', '近地铁']",2024-06-07 15:52:19
S3233710464753675,上南花城,"浦东 世博 耀华路87弄,耀华路85弄1-10号",3室2厅1卫,高层(共11层),南北,101.29㎡,880万,86880元/㎡,2004年建造,服 务金0.8%，复式带露台，世博源旁，南北板式户型，近地铁,"['南北', '热门小区', '近地铁', '房东急售']",2024-06-07 16:41:55
S3236218888560644,民乐苑,"浦东 御桥 御青路228弄,御青路328弄,御山路347弄",3室2厅1卫,高层(共6层),南北,87㎡,530万,60920元/㎡,1996年建造,民乐苑 精装修 3室2厅 南北通透 诚心出售 价格可议,"['南北', '近地铁', '多人关注']",2024-06-07 16:37:30
S3236401560100870,大唐盛世花园(一期),浦东 世纪公园 白杨路199弄,4室2厅2卫,高层(共18层),南,166.86㎡,1799万,107815元/㎡,2003年建造,致电太平洋拿价格 谈过5次 买进1千六百W 送产权车位,"['南', '热门小区', '南北通透', '交易周期可谈']",2024-06-07 16:37:27
S3237893583479820,中海馨园,徐汇 康健 钦州南路8弄,2室2厅1卫,中层(共20层),南北,96.56㎡,767万,79433元/㎡,2003年建造,小区人车分流 带车位 绿化高纯天然氧吧 业主换房诚意出售,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 15:34:30
S3238061183165446,汇京佳丽园,徐汇 上海南站 石龙路999弄,2室2厅1卫,中层(共18层),南北,108.19㎡,980万,90582元/㎡,2005年建造,汇京佳丽苑 南北两房 户型正气  全明户型  河景房 急卖,"['南北', '热门小区', '配套成熟', '优势户型']",2024-06-07 15:34:30
S3238996066427919,凌兆丁香苑,浦东 三林 灵岩南路1180弄,2室2厅1卫,中层(共6层),南北,92.2㎡,460万,49892元/㎡,2002年建造,凌兆丁香苑2006年品质小区，带产权车位，价格可谈,"['南北', '满五年', '近地铁', '人气热搜']",2024-06-07 16:36:58
